id_pair,start_id,stop_id,start_smiles,stop_smiles
1027,CHEMBL3823873,CHEMBL3263871,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,C[C@H](CC#C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1028,CHEMBL3823873,CHEMBL3263872,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,C[C@H](CC#C[C@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1029,CHEMBL3823873,CHEMBL3745849,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)C45CC6CC(CC(C6)C4)C5
1030,CHEMBL3823873,CHEMBL3746013,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,CCn1c(ccc1C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)NCCCN3CCOCC3
1031,CHEMBL3823873,CHEMBL3747395,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,CCOc1ccc(NC(=O)c2ccc(n2CC)C(CC)(CC)c3ccc(OCC(O)C(C)(C)C)c(C)c3)cc1
1032,CHEMBL3823873,CHEMBL3747703,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,CC[C@@H](C)[C@H](NC(=O)c1ccc(n1CC)C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)O
1033,CHEMBL3823873,CHEMBL3747761,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)CC45CC6CC(CC(C6)C4)C5
1034,CHEMBL3823873,CHEMBL4080769,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
1035,CHEMBL3823873,CHEMBL409470,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C
1036,CHEMBL3823873,CHEMBL4105311,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,CCN(CC)CCNC(=O)c1cc(cn1CC)C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2
1037,CHEMBL3823873,CHEMBL452878,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,C[C@@H](\C=C\C[C@@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1038,CHEMBL3823873,CHEMBL466792,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,C[C@@H](\C=C\C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1039,CHEMBL3823873,CHEMBL467212,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,C[C@H](\C=C\[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1040,CHEMBL3823873,CHEMBL494338,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,CC(C)(O)CCCC1(CC1)C2=CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1041,CHEMBL3823873,CHEMBL1356393,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,COC1=C(OC)C(=O)C(=CC1=O)C(C=C)c2ccccc2
1042,CHEMBL3823873,CHEMBL1377737,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,COc1ccc(C[S+]([O-])\C(=C(\Cl)/C(=O)Nc2ccc(OC)nc2)\Cl)cc1
1043,CHEMBL3823873,CHEMBL1389315,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6
1044,CHEMBL3823873,CHEMBL1409883,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2
1045,CHEMBL3823873,CHEMBL1484163,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O
1046,CHEMBL3823873,CHEMBL1498509,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4
1047,CHEMBL3823873,CHEMBL1498652,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O
1048,CHEMBL3823873,CHEMBL1501990,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,OC1(NC(=O)c2ccccc2)C(=O)c3ccccc3C1=O
1049,CHEMBL3823873,CHEMBL1504661,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,NC(=O)c1ccc(cc1)N=C2C(=O)Nc3ccc(cc23)[N+](=O)[O-]
1050,CHEMBL3823873,CHEMBL1514238,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,[O-][N+](=O)c1oc(cc1)C(=O)\C=C\c2ccc(Cl)cc2
1051,CHEMBL3823873,CHEMBL192627,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
1052,CHEMBL3823873,CHEMBL1978564,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,CN(C)c1ccc(cc1)\N=C\c2oc(C)cc2
1053,CHEMBL3823873,CHEMBL295316,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,CC1=CC(=O)c2c(O)cccc2C1=O
1054,CHEMBL3823873,CHEMBL468167,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl
1055,CHEMBL3823873,CHEMBL51314,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23
1056,CHEMBL3823873,CHEMBL4159525,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,C=C1/C(=CC=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC#C[C@@H](O)C23CC4CC(CC(C4)C2)C3)C[C@@H](O)C[C@@H]1O
1057,CHEMBL3823873,CHEMBL4202828,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2,C=C1/C(=CC=C(/CC)c2cccc(CCCCCC(C)(C)O)c2)C[C@@H](O)C[C@@H]1O
1058,CHEMBL4080769,CHEMBL1834893,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CCC(CC)(c1ccc(OC[C@H](O)C(C)(C)C)c(C)c1)c2ccc(O[C@@H](CO)CCO)c(C)c2
1059,CHEMBL4080769,CHEMBL2112315,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CCOC(=O)\C=C\C1(CC1)[C@H](O)\C=C\[C@@H](C)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1060,CHEMBL4080769,CHEMBL2171447,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(CCc2ccc(CO)c(CO)c2)c1
1061,CHEMBL4080769,CHEMBL2171448,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(OCc2ccc(CO)c(CO)c2)c1
1062,CHEMBL4080769,CHEMBL2171449,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CCCc1cc(ccc1c2cc(OCc3ccc(CO)c(CO)c3)ccc2CC)C(O)(CC)CC
1063,CHEMBL4080769,CHEMBL2171450,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CCCc1cc(ccc1c2cc(CCc3ccc(CO)c(CO)c3)ccc2C)C(O)(CC)CC
1064,CHEMBL4080769,CHEMBL222195,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CC[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CCC2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C
1065,CHEMBL4080769,CHEMBL226380,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C
1066,CHEMBL4080769,CHEMBL2334341,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3
1067,CHEMBL4080769,CHEMBL2407821,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C
1068,CHEMBL4080769,CHEMBL2407822,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cnnn4)[C@H](O)C3=C)\CCC[C@]12C
1069,CHEMBL4080769,CHEMBL2407823,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cncn4)[C@H](O)C3=C)\CCC[C@]12C
1070,CHEMBL4080769,CHEMBL2407824,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4nccn4)[C@H](O)C3=C)\CCC[C@]12C
1071,CHEMBL4080769,CHEMBL2407825,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnn4)[C@H](O)C3=C)\CCC[C@]12C
1072,CHEMBL4080769,CHEMBL2407826,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnc4)[C@H](O)C3=C)\CCC[C@]12C
1073,CHEMBL4080769,CHEMBL3263871,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@H](CC#C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1074,CHEMBL4080769,CHEMBL3263872,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@H](CC#C[C@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1075,CHEMBL4080769,CHEMBL3745849,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)C45CC6CC(CC(C6)C4)C5
1076,CHEMBL4080769,CHEMBL3746013,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CCn1c(ccc1C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)NCCCN3CCOCC3
1077,CHEMBL4080769,CHEMBL3747395,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CCOc1ccc(NC(=O)c2ccc(n2CC)C(CC)(CC)c3ccc(OCC(O)C(C)(C)C)c(C)c3)cc1
1078,CHEMBL4080769,CHEMBL3747703,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CC[C@@H](C)[C@H](NC(=O)c1ccc(n1CC)C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)O
1079,CHEMBL4080769,CHEMBL3747761,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)CC45CC6CC(CC(C6)C4)C5
1080,CHEMBL4080769,CHEMBL3823873,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2
1081,CHEMBL4080769,CHEMBL409470,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C
1082,CHEMBL4080769,CHEMBL4105311,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CCN(CC)CCNC(=O)c1cc(cn1CC)C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2
1083,CHEMBL4080769,CHEMBL452878,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@@H](\C=C\C[C@@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1084,CHEMBL4080769,CHEMBL466792,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@@H](\C=C\C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1085,CHEMBL4080769,CHEMBL467212,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@H](\C=C\[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1086,CHEMBL4080769,CHEMBL494338,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CC(C)(O)CCCC1(CC1)C2=CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1087,CHEMBL4080769,CHEMBL1356393,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,COC1=C(OC)C(=O)C(=CC1=O)C(C=C)c2ccccc2
1088,CHEMBL4080769,CHEMBL1377737,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,COc1ccc(C[S+]([O-])\C(=C(\Cl)/C(=O)Nc2ccc(OC)nc2)\Cl)cc1
1089,CHEMBL4080769,CHEMBL1389315,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6
1090,CHEMBL4080769,CHEMBL1409883,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2
1091,CHEMBL4080769,CHEMBL1484163,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O
1092,CHEMBL4080769,CHEMBL1498509,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4
1093,CHEMBL4080769,CHEMBL1498652,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O
1094,CHEMBL4080769,CHEMBL1501990,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,OC1(NC(=O)c2ccccc2)C(=O)c3ccccc3C1=O
1095,CHEMBL4080769,CHEMBL1504661,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,NC(=O)c1ccc(cc1)N=C2C(=O)Nc3ccc(cc23)[N+](=O)[O-]
1096,CHEMBL4080769,CHEMBL1514238,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,[O-][N+](=O)c1oc(cc1)C(=O)\C=C\c2ccc(Cl)cc2
1097,CHEMBL4080769,CHEMBL192627,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
1098,CHEMBL4080769,CHEMBL1978564,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CN(C)c1ccc(cc1)\N=C\c2oc(C)cc2
1099,CHEMBL4080769,CHEMBL295316,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CC1=CC(=O)c2c(O)cccc2C1=O
1100,CHEMBL4080769,CHEMBL468167,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl
1101,CHEMBL4080769,CHEMBL51314,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23
1102,CHEMBL4080769,CHEMBL4159525,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C=C1/C(=CC=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC#C[C@@H](O)C23CC4CC(CC(C4)C2)C3)C[C@@H](O)C[C@@H]1O
1103,CHEMBL4080769,CHEMBL4202828,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C=C1/C(=CC=C(/CC)c2cccc(CCCCCC(C)(C)O)c2)C[C@@H](O)C[C@@H]1O
1104,CHEMBL409470,CHEMBL1834893,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,CCC(CC)(c1ccc(OC[C@H](O)C(C)(C)C)c(C)c1)c2ccc(O[C@@H](CO)CCO)c(C)c2
1105,CHEMBL409470,CHEMBL2112315,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,CCOC(=O)\C=C\C1(CC1)[C@H](O)\C=C\[C@@H](C)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1106,CHEMBL409470,CHEMBL2171447,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(CCc2ccc(CO)c(CO)c2)c1
1107,CHEMBL409470,CHEMBL2171448,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(OCc2ccc(CO)c(CO)c2)c1
1108,CHEMBL409470,CHEMBL2171449,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,CCCc1cc(ccc1c2cc(OCc3ccc(CO)c(CO)c3)ccc2CC)C(O)(CC)CC
1109,CHEMBL409470,CHEMBL2171450,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,CCCc1cc(ccc1c2cc(CCc3ccc(CO)c(CO)c3)ccc2C)C(O)(CC)CC
1110,CHEMBL409470,CHEMBL222195,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,CC[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CCC2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C
1111,CHEMBL409470,CHEMBL226380,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C
1112,CHEMBL409470,CHEMBL2334341,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3
1113,CHEMBL409470,CHEMBL2407821,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C
1114,CHEMBL409470,CHEMBL2407822,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cnnn4)[C@H](O)C3=C)\CCC[C@]12C
1115,CHEMBL409470,CHEMBL2407823,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cncn4)[C@H](O)C3=C)\CCC[C@]12C
1116,CHEMBL409470,CHEMBL2407824,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4nccn4)[C@H](O)C3=C)\CCC[C@]12C
1117,CHEMBL409470,CHEMBL2407825,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnn4)[C@H](O)C3=C)\CCC[C@]12C
1118,CHEMBL409470,CHEMBL2407826,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnc4)[C@H](O)C3=C)\CCC[C@]12C
1119,CHEMBL409470,CHEMBL3263871,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,C[C@H](CC#C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1120,CHEMBL409470,CHEMBL3263872,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C,C[C@H](CC#C[C@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
