"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL549645";"";"0";"509.43";"0";"2.52";"27";"CS(=O)(=O)c1ccc2nc3n(c2c1)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)C3.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1054092";"Inhibition of human DPP8 expressed in baculovirus by continuous fluorescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153045";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL230602";"";"0";"434.46";"0";"2.11";"15f";"C[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](Cc2ccccn2)C(=O)N1";"IC50";"'='";"34000.0";"nM";"4.47";"";"";"UO_0000065";"10.29";"0.20";"2.36";"5.06";"0";"CHEMBL887400";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144611";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL230495";"";"0";"425.37";"0";"2.28";"14f";"C[C@@H]1CNC(=O)[C@@H](CC(F)(F)F)N(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C1";"IC50";"'='";"89000.0";"nM";"4.05";"";"";"UO_0000065";"9.52";"0.19";"1.77";"5.37";"0";"CHEMBL887400";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144611";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL395004";"";"0";"477.53";"0";"3.03";"9g";"C[C@@H]1C(=O)N(CCOCc2ccccc2)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"10.10";"0.19";"1.79";"6.36";"0";"CHEMBL887400";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144611";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL536090";"";"0";"601.90";"1";"4.82";"44b, diasteromer";"Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccc1C(F)(F)F)Cc1cc(F)c(F)cc1F";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"9.01";"0.18";"0.28";"6.62";"0";"CHEMBL944058";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140747";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL219370";"";"0";"368.36";"0";"2.81";"12";"C[C@H](c1nc(-c2ccccc2C(F)(F)F)no1)[C@H](N)C(=O)N1CCCC1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL855964";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137276";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL217245";"";"0";"356.47";"0";"1.92";"6g";"C[C@@H](CC(=O)NC(C)(C)c1ccccc1)NCC(=O)N1CCC[C@H]1C#N";"IC50";"'='";"1473.0";"nM";"5.83";"";"";"UO_0000065";"16.36";"0.31";"3.91";"6.84";"0";"CHEMBL908239";"In vitro inhibition of DPP-8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137592";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL373665";"";"0";"351.92";"0";"3.18";"4";"CC(C)[C@@H](C[C@H](N)C(=O)N1CCCCC1)NCc1ccc(Cl)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL856335";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149358";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL180000";"";"0";"344.42";"0";"2.51";"12";"N#C[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c[nH]c2ccccc12";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL833039";"Inhibitory concentration against dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144288";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL179996";"";"0";"230.31";"0";"1.32";"11";"O=C([C@@H]1CCCN1)N1CCc2ccccc2C1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL833039";"Inhibitory concentration against dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144288";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL539611";"";"0";"455.91";"0";"3.43";"KR64301";"Cl.N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F";"IC50";"'='";"89125.09";"nM";"4.05";"";"";"UO_0000065";"9.66";"0.18";"0.62";"6.08";"0";"CHEMBL886390";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139956";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL382907";"";"0";"314.39";"0";"0.80";"18i";"N#C[C@@H]1CCCN1C(=O)CNCCC(=O)NCc1ccccc1";"IC50";"'='";"10744.0";"nM";"4.97";"";"";"UO_0000065";"15.80";"0.30";"4.17";"5.83";"1";"CHEMBL860343";"Inhibitory activity against DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148575";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL370072";"";"0";"524.47";"0";"3.11";"44";"C[C@@H](c1ccc(-c2cccc(-c3noc(O)n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829379";"Inhibitory concentration against dipeptidylpeptidase 8 was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139555";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL364057";"";"0";"522.50";"0";"3.45";"40";"C[C@@H](c1ccc(-c2cccc(-c3c[nH]c(O)n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F";"IC50";"'='";"17000.0";"nM";"4.77";"";"";"UO_0000065";"11.68";"0.22";"1.32";"5.01";"0";"CHEMBL829379";"Inhibitory concentration against dipeptidylpeptidase 8 was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139555";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL98408";"";"0";"202.32";"0";"0.89";"2";"CC[C@H](C)[C@H](N)C(=O)N1CCSC1";"IC50";"'='";"2170.0";"nM";"5.66";"";"";"UO_0000065";"27.99";"0.59";"4.77";"12.22";"0";"CHEMBL829379";"Inhibitory concentration against dipeptidylpeptidase 8 was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139555";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL194428";"";"0";"215.06";"None";"None";"6b";"NCC[C@H](N)C(=O)N1CCC[C@@H]1B(O)O";"IC50";"'='";"95.0";"nM";"7.02";"";"";"UO_0000065";"32.65";"None";"None";"None";"0";"CHEMBL880436";"Inhibitory concentration against human dipeptidylpeptidase 8 using FP-TAMRA incubated for 30 min";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141052";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL494147";"";"0";"556.58";"0";"2.41";"4c";"COc1cc2c(cc1OC)C(C(C)C)N(C(=O)CC[C@H](N)C(=O)N1CCC[C@H]1C#N)CC2.O=C(O)C(F)(F)F";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"13.38";"0.25";"3.51";"5.44";"0";"CHEMBL1030771";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153357";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL494340";"";"0";"460.48";"0";"1.25";"4e";"N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCc2ccsc2C1.O=C(O)C(F)(F)F";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"16.17";"0.32";"4.35";"6.19";"0";"CHEMBL1030771";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153357";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL541438";"";"0";"614.34";"0";"3.53";"38";"N[C@H]1Cn2c(nc3cnc(C(F)(F)F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"IC50";"'='";"31000.0";"nM";"4.51";"";"";"UO_0000065";"11.67";"0.23";"0.98";"7.95";"0";"CHEMBL1054092";"Inhibition of human DPP8 expressed in baculovirus by continuous fluorescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153045";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL563383";"";"0";"475.35";"0";"2.82";"28";"N[C@H]1Cn2c(nc3cc(C(=O)O)ccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1054092";"Inhibition of human DPP8 expressed in baculovirus by continuous fluorescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153045";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL1929391";"";"0";"476.03";"0";"1.95";"4e";"Cc1c(C(=O)NCC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cnc2cc(C(C)(C)C)nn12.Cl";"IC50";"'>'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1932591";"Inhibition of human recombinant DPP-8 expressed in Sf9 cells using H-Gly-Pro-AMC as substrate preincubated for 30 mins before substrate addition measured after 20 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1926646";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"CHEMBL3308860";""
"CHEMBL475246";"";"0";"405.45";"0";"1.55";"9";"O=C([C@@H]1C[C@H](N2CCN(c3noc4ccccc34)CC2)CN1)N1CCC(F)(F)C1";"IC50";"'='";"2240.0";"nM";"5.65";"";"";"UO_0000065";"13.93";"0.27";"4.10";"8.71";"0";"CHEMBL1022015";"Inhibition of human recombinant DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138584";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL475574";"";"0";"406.44";"0";"0.94";"12";"O=C([C@@H]1C[C@H](N2CCN(c3nc4cnccc4o3)CC2)CN1)N1CCC(F)(F)C1";"IC50";"'='";"1150.0";"nM";"5.94";"";"";"UO_0000065";"14.61";"0.28";"5.00";"7.64";"0";"CHEMBL1022015";"Inhibition of human recombinant DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138584";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL472992";"";"0";"366.42";"0";"-0.15";"21";"O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1C[C@@H](F)[C@H](F)C1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1022015";"Inhibition of human recombinant DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138584";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL472993";"";"0";"316.41";"0";"-0.44";"23";"O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1022015";"Inhibition of human recombinant DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138584";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL236586";"";"0";"402.43";"0";"4.27";"6b";"CC(C)[C@H](N)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1";"IC50";"'='";"126000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL901593";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138263";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL195739";"";"0";"508.48";"0";"2.33";"37";"C[C@@H](c1ccc(-c2cccc(-n3cnnn3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F";"IC50";"'='";"58000.0";"nM";"4.24";"";"";"UO_0000065";"10.74";"0.20";"1.91";"4.71";"0";"CHEMBL829379";"Inhibitory concentration against dipeptidylpeptidase 8 was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139555";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL210621";"";"0";"552.53";"0";"1.77";"29";"Cc1cc(-c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cn2ncnc12.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL866329";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148642";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL373319";"";"0";"245.13";"None";"None";"4h";"CCCC[C@@H](NC(=O)[C@@H](N)CCCN)B(O)O";"IC50";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"22.78";"None";"None";"None";"0";"CHEMBL880436";"Inhibitory concentration against human dipeptidylpeptidase 8 using FP-TAMRA incubated for 30 min";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141052";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL387552";"";"0";"393.88";"0";"2.90";"1f";"N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2c(Cl)cccc2c1=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL916663";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139865";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL370677";"";"0";"575.58";"0";"1.83";"51";"CN(C)C(=O)[C@@H](c1ccc(-c2cccc(S(C)(=O)=O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL828524";"Inhibitory concentration against dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139622";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL556979";"";"0";"528.89";"0";"2.04";"41a, diasteromer";"CN(C)C(=O)CC1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"9.19";"0.18";"2.48";"4.65";"0";"CHEMBL944058";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140747";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL556979";"";"0";"528.89";"0";"2.04";"41a, diasteromer";"CN(C)C(=O)CC1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL944058";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140747";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL537000";"";"0";"483.84";"0";"3.13";"40a, diasteromer";"C=CCC1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl";"IC50";"'='";"72000.0";"nM";"4.14";"";"";"UO_0000065";"9.26";"0.18";"1.01";"5.38";"0";"CHEMBL944058";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140747";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL557542";"";"0";"457.81";"0";"2.58";"34a";"C[C@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL944058";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140747";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL536312";"";"0";"669.90";"2";"5.84";"48b, diasteromer";"Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Cc1cc(F)c(F)cc1F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL944058";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140747";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL536536";"";"0";"567.89";"1";"3.43";"47b, diasteromer";"Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1C(O)c1ccc(F)cc1)Cc1cc(F)c(F)cc1F";"IC50";"'='";"326.0";"nM";"6.49";"";"";"UO_0000065";"12.21";"0.24";"3.06";"6.67";"0";"CHEMBL944058";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140747";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL2058971";"";"0";"465.55";"0";"2.64";"8g";"O=C([C@@H]1C[C@H](N2CCN(c3cc(C(F)(F)F)nc4ccccc34)CC2)CN1)N1CCSC1";"IC50";"'='";"72.4";"nM";"7.14";"";"";"UO_0000065";"15.34";"0.30";"4.50";"13.81";"0";"CHEMBL2060148";"Inhibition of human recombinant DPP8 using Gly-Pro-MCA as substrate after 30 mins by fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2057088";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL196114";"";"0";"428.46";"0";"3.44";"52";"Cc1c2c(nn1-c1ccc(F)cc1)CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2";"IC50";"'='";"9400.0";"nM";"5.03";"";"";"UO_0000065";"11.73";"0.22";"1.59";"7.84";"0";"CHEMBL827157";"Inhibitory concentration against human dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144438";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL191812";"";"0";"476.42";"0";"3.63";"33";"C[C@@H](c1ccc(-c2cc(F)cc(F)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F";"IC50";"'='";"9800.0";"nM";"5.01";"";"";"UO_0000065";"13.82";"0.26";"1.38";"10.81";"0";"CHEMBL829379";"Inhibitory concentration against dipeptidylpeptidase 8 was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139555";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL378086";"";"0";"331.39";"0";"1.08";"8l";"O=C([C@@H]1CN[C@H](C(=O)N2CC[C@@H](F)C2)C1)N1Cc2ccccc2C1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL861149";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147816";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL230601";"";"0";"371.40";"0";"1.88";"15h";"CC[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](C)C(=O)N1";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"12.65";"0.25";"2.82";"6.23";"0";"CHEMBL887400";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144611";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
